,UserID,Title,ISBN,Rating
3633,3,"Nodame Cantabile, Vol. 10",9780345493989.0,4
3634,3,名探偵コナン 48,9784091264183.0,3
3635,3,名探偵コナン 41,9784091264114.0,3
3636,3,名探偵コナン 42,9784091264121.0,4
3637,3,名探偵コナン 43,9784091264138.0,3
3638,3,Asset and Liability Management: The Banker's Guide to Value Creation and Risk Control,9780273710011.0,3
3639,3,"Embracing Love, Vol. 3",9781933440040.0,4
3640,3,Lies & Kisses,9781933809588.0,5
3641,3,"Embracing Love, Vol. 2",9781933440033.0,4
3642,3,Be With You 今会いにゆきます,,4
3643,3,"Nodame Cantabile, Vol. 11",9780345493996.0,4
3644,3,"Nodame Cantabile, Vol. 12",9780345494009.0,4
3645,3,Financial Institutions Management: A Risk Management Approach,9780071267045.0,3
3646,3,"Life, Vol. 2",9781595329325.0,4
3647,3,Big Brother Complex,9789792225853.0,3
3648,3,Belanglicious,,3
3649,3,"Basara, Vol. 1",9781569319741.0,4
3650,3,Consumer Behavior,9780130673350.0,4
3651,3,Tenggelamnya Kapal Van Der Wijck,9789679370256.0,3
3652,3,カードキャプターさくらイラスト集,9784063245257.0,3
3653,3,Affair,9781934129050.0,3
3654,3,"Marmalade Boy, Vol. 5",9781591820710.0,3
3655,3,"X/1999, Volume 17: Suite",9781591166825.0,4
3656,3,"X/1999, Volume 12: Movement",9781591160786.0,4
3657,3,X - ZERO: Illustrated Collection,,4
3658,3,"X/1999, Volume 15: Waltz",9781591163497.0,4
3659,3,"X/1999, Volume 10: Fugue",9781569318966.0,4
3660,3,"X/1999, Volume 13: Lament",9781591161202.0,4
3661,3,"X/1999, Volume 16: Nocturne",9781591165965.0,4
3662,3,Detektif Kindaichi Vol. 12,,3
3663,3,Ghost! 1,9789792047639.0,4
3664,3,Target: Amore,,2
3665,3,名探偵コナン 15,9784091250452.0,3
3666,3,Imaji Terindah,,4
3667,3,Kencana,,4
3668,3,Putri Hujan & Ksatria Malam,,5
3669,3,"Hana-Kimi: For You in Full Blossom, Vol. 20",9781421509952.0,4
3670,3,With You Only,,3
3671,3,With You Only Vol. 2,9789792309997.0,3
3672,3,For the Rose Vol. 2,,4
3673,3,For The Rose Vol. 2,9789792065022.0,4
3674,3,De Buron,,2
3675,3,Dealova,,3
3676,3,カードキャプターさくらメモリアルブック [Cardcaptor Sakura Memorial Book],9784063245356.0,3
3677,3,Clamp North Side,9788498145472.0,4
3678,3,"20面相におねがい!! 2 [Man of Many Faces, Vol. 2]",9784047133952.0,3
3679,3,"X/1999, Volume 06: Duet",9781569314746.0,4
3680,3,ちょびっツのツの字 [Chobits Fan Book],9784063346695.0,3
3681,3,Samira and Samir,9789793064253.0,3
3682,3,"Tangkaplah Daku, Kau Kujitak!",9789794030295.0,3
3683,3,The Wolf and the Dove,9780380007783.0,2
3684,3,Statistik untuk Bisnis dan Ekonomi,9786022411277.0,3
3685,3,Statistik untuk Bisnis dan Ekonomi,9789790990180.0,3
3686,3,Harlem Beat #01,645573003043.0,3
3687,3,Sweet Whisper,9781569708231.0,3
3688,3,Desire,9781569709795.0,3
3689,3,"Jazz, Volume 01",,3
3690,3,名探偵コナン 27,9784091254979.0,3
3691,3,名探偵コナン 25,9784091254955.0,4
3692,3,"Life, Vol. 5",9781595329356.0,4
3693,3,"Life, Vol. 1",9781595329318.0,4
3694,3,"Life, Vol. 4",9781595329349.0,4
3695,3,"Life, Vol. 6",9781595329363.0,4
3696,3,"Life, Vol. 7",9781595329370.0,4
3697,3,"Life, Vol. 8",9781598161953.0,4
3698,3,Dragon Voice Volume 8,9781595321268.0,4
3699,3,Dragon Voice Volume 7,9781595321251.0,4
3700,3,"Dragon Voice, Volume 5",9781595321237.0,4
3701,3,"Basara, Vol. 5",9781591162469.0,4
3702,3,"Mermaid Melody: Pichi Pichi Pitch, Vol. 4",9780345491992.0,2
3703,3,"Mermaid Melody: Pichi Pichi Pitch, Vol. 1",9780345491961.0,2
3704,3,"Mermaid Melody: Pichi Pichi Pitch, Vol. 2",9780345491978.0,2
3705,3,The Templar Revelation: Secret Guardians of the True Identity of Christ,9780684848914.0,3
3706,3,テレビアニメーション カードキャプターさくら イラストコレクション チェリオ! 3,9784063245301.0,3
3707,3,テレビアニメーション カードキャプターさくら イラストコレクション チェリオ!,9784063245264.0,3
3708,3,テレビアニメーション カードキャプターさくら イラストコレクション チェリオ! 2,9784063245295.0,3
3709,3,"Legal Drug, Volume 01",9781591824855.0,3
3710,3,"The Prince of Tennis, Volume 10: Seize the Moment!",9781421500706.0,3
3711,3,"The Prince of Tennis, Volume 11: Premonition of a Storm",9781421502014.0,3
3712,3,"The Prince of Tennis, Volume 12: Invincible Man",9781421503370.0,3
3713,3,"The Prince of Tennis, Volume 3: Street Tennis",9781591164371.0,3
3714,3,"The Prince of Tennis, Volume 4: The Black Unit",9781591164388.0,3
3715,3,"The Prince of Tennis, Volume 6: Sign of Strength",9781591164401.0,3
3716,3,"The Prince of Tennis, Volume 7: St. Rudolph's Best",9781591167877.0,3
3717,3,"The Prince of Tennis, Volume 8: Change the Script!",9781591168539.0,3
3718,3,"The Prince of Tennis, Volume 9: Take Aim!",9781591169956.0,3
3719,3,Piano Hutan Vol. 1,,4
3720,3,"MeruPuri, Vol. 4",9781421503998.0,4
3721,3,"MeruPuri, Vol. 2",9781421501215.0,4
3722,3,"Consumer Behavior: Buying, Having and Being",9780132186940.0,5
3723,3,Gals! Vol.3,,2
3724,3,Gals! Vol.2,,2
3725,3,Super Princess,9789792310092.0,3
3726,3,Ada Apa Dengan Cinta?,9789793019062.0,3
3727,3,"Basara, Vol. 6",9781591163138.0,4
3728,3,"The Crimson Spell, Volume 1",9781598831047.0,3
3729,3,A Love That Conquers Gods,9781933809564.0,4
3730,3,Anima 5,9781598163513.0,3
3731,3,"Girl Got Game, Vol. 5",9781591827009.0,4
3732,3,"Girl Got Game, Vol. 6",9781591827016.0,4
3733,3,Beautiful Stranger: A Memoir of an Obsession with Perfection,9781904132592.0,3
3734,3,Cinta Berkalang Noda,9789796557288.0,5
3735,3,Ketika Cinta Bertasbih: Episode 1,,4
3736,3,"Baby & Me, Volume 2",9781421505732.0,4
3737,3,Delivery Cupid,9781597410298.0,2
3738,3,The Puberty Book: Panduan untuk Remaja,,4
3739,3,Dialog Dua Layar,,3
3740,3,Derai Sunyi,,3
3741,3,Rembulan di Mata Ibu,,4
3742,3,Pesan dari Bintang,,5
3743,3,Summer in Seoul,9789792224603.0,3
3744,3,"Gravitation, Volume 01",9781591823339.0,4
3745,3,"Hunter X Hunter, tome 08",9782871293231.0,3
3746,3,"Hunter x Hunter, Vol. 02",9781591167853.0,3
3747,3,"Hunter x Hunter, Vol. 06",9781421501857.0,3
3748,3,Layar Terkembang,,3
3749,3,Sensitive Pornograph,9781934129111.0,4
3750,3,"Mermaid Melody: Pichi Pichi Pitch, Vol. 3",9780345491985.0,2
3751,3,"Love Pistols, Vol. 2",9781598167832.0,3
3752,3,"Ultra Cute, Vol. 7",9781595329622.0,3
3753,3,Hafalan Shalat Delisa,,5
3754,3,Cewek!!!,,3
3755,3,International Business: Competing in the Global Marketplace,9780073102559.0,4
3756,3,"Words of Devotion, Volume 01",9781569708118.0,2
3757,3,"Love Mode, Vol. 8",9781598160178.0,3
3758,3,Lover's Flat,9781569708088.0,3
3759,3,"Wish, Vol. 02",9781591820604.0,4
3760,3,Love in Prague,9789799780614.0,3
3761,3,Pudarnya Pesona Cleopatra,9789832672463.0,5
3762,3,Miss Jutek,,2
3763,3,Fairish,,4
3764,3,Philophobia: Cerita Cinta dari Orang yang Tidak Percaya Cinta,,2
3765,3,IPDN Undercover,,2
3766,3,Yamada Family: Fight for Love,9789792309393.0,2
3767,3,Unconditional Love,9789792309768.0,4
3768,3,Brother 2,9784877244477.0,3
3769,3,浴びる純情 [Abiru Junjou],9784877243975.0,4
3770,3,Princess Bride Story,9789792309195.0,1
3771,3,"Spiral: The Bonds of Reasoning, Vol. 01",9780759523418.0,4
3772,3,Kiss Of Fire,9781569709016.0,3
3773,3,Aisyah Putri 1: Operasi Milenia,,4
3774,3,Aisyah Putri 2: Chat On-Line!,,4
3775,3,Gadis Kaya Yang Sombong Dan Cerita-Cerita Lain,,3
3776,3,Si Gadis Penakut Dan Cerita - Cerita Lain,,3
3777,3,Monyet Mike dan cerita-cerita lain,9789796861484.0,4
3778,3,Tommy si Pengadu Dan Cerita-Cerita Lain,9789796861491.0,3
3779,3,Tiga Permintaan Dan Cerita-Cerita Lain,,3
3780,3,Cermin Ajaib dan cerita-cerita lain,,3
3781,3,Si Babi Ungu Dan Cerita - Cerita Lain,9789796861019.0,3
3782,3,Cambridge Ielts 3: Examination Papers from University of Cambridge ESOL Examinations: With Answers,9780521013352.0,4
3783,3,Salah Asuhan,,4
3784,3,Olga: Back Street,9789795114697.0,3
3785,3,A Foreign Love Affair,9781934129180.0,4
3786,3,Rumpi Kala Hujan,,3
3787,3,"Sakit, Lah, Dekh, Donk, Weew!",,3
3788,3,Ghost! 3,9789792049534.0,4
3789,3,Beauty And The Beast,9781854699701.0,4
3790,3,"Vanilla, Volume 01",9781569707548.0,4
3791,3,Strategic Brand Management,9780131888593.0,4
3792,3,"Hana-Kimi: For You in Full Blossom, Vol. 22",9781421515342.0,4
3793,3,"Hana-Kimi: For You in Full Blossom, Vol. 23",9781421517216.0,4
3794,3,"xxxHolic, Vol. 2",9780345471192.0,3
3795,3,Aku Terlahir 500gr dan Buta,9789792090802.0,4
3796,3,"Hiduplah Anakku, Ibu Mendampingimu",,4
3797,3,The Naked Traveler,9789792439366.0,3
3798,3,"Ultra Cute, Vol. 2",9781595329578.0,3
3799,3,BiBi 01,9783770462285.0,4
3800,3,Bibi 03,9783770462308.0,4
3801,3,Bibi: The Road to Fashion volume 2,,4
3802,3,"Goosebumps, Books 1-4",9780590507066.0,3
3803,3,"Marmalade Boy, Vol. 7",9781591821915.0,3
3804,3,Kamus Inggris Indonesia,,3
3805,3,Kamus Indonesia-Inggris,9789794037546.0,3
3806,3,"Throbbing Tonight, Vol. 2",,4
3807,3,Delicious! Vol. 1,,3
3808,3,Dari Ave Maria ke Jalan Lain ke Roma,9789794072189.0,3
3809,3,Ketika Cinta Berbuah Surga,,3
3810,3,"The Prince of Tennis, Volume 2: Adder's Fangs",9781591164364.0,3
3811,3,Autumn in Paris,,5
3812,3,Three Days Cinderella,,3
3813,3,Rumah Beratap Bugenvil,,3
3814,3,Piano di Kotak Kaca,,4
3815,3,Peluang Kedua,,2
3816,3,Bidadari Bersayap Biru,,3
3817,3,"Hunter x Hunter, Vol. 03",9781591168492.0,3
3818,3,Hybrid Child,9781569709023.0,3
3819,3,"Let Dai, Volume 08",9781600090127.0,3
3820,3,Let Dai Volume 10,9781600090141.0,5
3821,3,Let Dai Volume 12,9781600090165.0,4
3822,3,"Dragon Voice, Volume 6",9781595321244.0,4
3823,3,Dragon Voice Volume 9,9781595321275.0,4
3824,3,"Dragon Voice, Volume 10",9781595321282.0,4
3825,3,YOUR EYES ONLY,9784758030052.0,4
3826,3,Lagak Jakarta: Transportasi,9789799023049.0,3
3827,3,SOS,9789792303384.0,2
3828,3,"Kare First Love, Vol. 8",9781421505466.0,4
3829,3,名探偵コナン 23,9784091254931.0,3
3830,3,"Skip Beat!, Vol. 10",9781421513997.0,3
3831,3,"Skip Beat!, Vol. 11",9781421517513.0,3
3832,3,"Skip Beat!, Vol. 12",9781421517520.0,3
3833,3,Cross Stitch Teddies,9780715311967.0,4
3834,3,"Cardcaptor Sakura, Vol. 4",9781591828815.0,4
3835,3,Piano Lessons Can Be Murder,9780439671125.0,3
3836,3,Chicken Chicken,9780439891134.0,3
3837,3,"Hana-Kimi: For You in Full Blossom, Vol. 21",9781421509969.0,4
3838,3,Karmila,,3
3839,3,Being 17,,2
3840,3,"Mink, Vol. 1",9781591827153.0,2
3841,3,"Basara, Vol. 4",9781591161233.0,5
3842,3,Dan Cinta Pun Merekah Lagi,9789796866472.0,4
3843,3,"Cardcaptor Sakura, Vol. 3",9781591828808.0,4
3844,3,X - ∞: Illustrated Collection 2 X∞〔INFINITY〕,9784048538954.0,4
3845,3,"Angelic Layer, Vol. 4",9781591820864.0,3
3846,3,Rex - The Story of Dinosaurs,9789792055887.0,3
3847,3,Cluster 1,9784883174027.0,2
3848,3,"Codename: Sailor V, Vol. 3",,3
3849,3,Sailor Moon Original-Artbook 1,9783893435357.0,4
3850,3,Sailor Moon Original-Artbook 2,9783898852814.0,4
3851,3,Sailor Moon Original-Artbook 5,9783898852845.0,4
3852,3,Sailor Moon Original-Artbook 4,9783898852838.0,4
3853,3,"Sailor Moon, Original-Artbook 3",9783898852821.0,4
3854,3,7SEEDS 11,9784091311931.0,4
3855,3,Deviasi,9789796054046.0,4
3856,3,Anima 7,9781598163537.0,3
3857,3,"Dragon Voice, Volume 1",9781595321190.0,4
3858,3,"Dragon Voice, Volume 2",9781595321206.0,4
3859,3,"Dragon Voice, Volume 3",9781595321213.0,4
3860,3,"Dragon Voice, Volume 4",9781595321220.0,4
3861,3,Gals! Vol.4,,2
3862,3,Gals! Vol.5,,2
3863,3,Gals! Vol.6,,2
3864,3,"Growing Up Nuts, vol. 1",,2
3865,3,"Kare First Love, Vol. 1",9781591163947.0,4
3866,3,"Kare First Love, Vol. 2",9781591163954.0,4
3867,3,"Kare First Love, Vol. 3",9781591167013.0,4
3868,3,"Kare First Love, Vol. 4",9781591168027.0,4
3869,3,"Kare First Love, Vol. 6",9781421501390.0,4
3870,3,"Marmalade Boy, Vol. 1",9782723437226.0,3
3871,3,"Marmalade Boy, Vol. 2",9782723437547.0,3
3872,3,"Revolutionary Girl Utena, Vol. 3: To Sprout",9781591162070.0,2
3873,3,名探偵コナン 22,9784091254924.0,3
3874,3,"Hikaru no Go, Vol. 12: Sai's Day Out",9781421515083.0,3
3875,3,"Basara, Vol. 25",9781421509822.0,4
3876,3,"Basara, Vol. 26",9781421509839.0,3
3877,3,"Basara, Vol. 27: Final Volume!",9781421509846.0,4
3878,3,"Basara, Vol. 10",9781591166283.0,3
3879,3,"Basara, Vol. 11",9781591167464.0,4
3880,3,"Basara, Vol. 13",9781591168645.0,4
3881,3,"Basara, Vol. 14",9781421500171.0,4
3882,3,"Basara, Vol. 16",9781421502618.0,4
3883,3,"Basara, Vol. 17",9781421503912.0,3
3884,3,"Basara, Vol. 18",9781421505282.0,3
3885,3,"Basara, Vol. 3",9781591160915.0,4
3886,3,"Basara, Vol. 8",9781591163688.0,4
3887,3,"Basara, Vol. 9",9781591163695.0,4
3888,3,"Basara, Vol. 15",9781421501352.0,4
3889,3,Misteri Pulau Tengkorak,,3
